0,AttributeError,'Table' object has no attribute 'shape',0,,2024-02-24 14:10:10.492138
2,AttributeError,'numpy.ndarray' object has no attribute 'column',0,,2024-02-24 14:36:21.244083
3,AttributeError,'numpy.ndarray' object has no attribute 'column',0,,2024-02-24 14:36:25.976505
4,AttributeError,'numpy.ndarray' object has no attribute 'column',0,,2024-02-24 14:36:49.032629
5,ValueError,"(0, slice(None, None, None)) is not a label or index",0,,2024-02-24 14:37:12.134886
6,AttributeError,'Table' object has no attribute 'shape',0,,2024-02-24 14:37:47.680255
