0,TypeError,unsupported operand type(s) for +: 'int' and 'str',0,,2024-02-02 16:51:37.584211
1,IndexError,index 66 is out of bounds for axis 0 with size 66,0,,2024-02-02 16:53:55.637845
2,NameError,name 'population_2016' is not defined,0,,2024-02-02 16:54:00.703842
3,AttributeError,'Table' object has no attribute 'shape',0,,2024-02-02 16:55:38.466429
4,AttributeError,'Table' object has no attribute 'shape',0,,2024-02-02 16:56:03.248091
5,AttributeError,'Table' object has no attribute 'shape',0,,2024-02-02 16:56:12.357526
6,AttributeError,'Table' object has no attribute 'shape',0,,2024-02-02 16:56:19.769730
7,AttributeError,'Table' object has no attribute 'shape',0,,2024-02-02 16:56:22.351421
8,NameError,name 'before_2000' is not defined,0,,2024-02-02 16:58:01.780366
