0,NameError,name 'grader' is not defined,0,,2024-03-17 11:18:22.760693
1,ValueError,"The column ""Opponent 1Q"" is not in the table. The table contains these columns: Opponent, Cal 1Q, Cal 2Q, Cal 3Q, Cal 4Q, Opp 1Q, Opp 2Q, Opp 3Q, Opp 4Q",0,,2024-03-17 13:00:39.426568
2,AttributeError,'Table' object has no attribute 'shape',0,,2024-03-17 13:01:03.080808
